Column1,tweet_id,created_at,text,intent,strength
170,1.31E+18,9/18/2020 4:29, مستخدم  يحب ينس أحبه اجبرته الظروف هجره  فيبقى احساسه الباطني يتحسس أمور حبيبه ويدعوا صلواته وفي الأوقات بالسعادة والتوفيق  وأحيانا يكون الهجر والبعد نعمة كبيرة العاشقين لعلة الله يعلمها  الاعتذار كلامي محله ,0,0
171,1.31E+18,9/16/2020 17:22,اللهم هجرة احتسب,1,0
172,1.31E+18,9/15/2020 22:50,كازية المليح   هجرة بصية   بادية السماوه  العراق  رابط ,0,0
173,1.31E+18,9/15/2020 22:48,سوق الفقع   هجرة بصية بادية السماوه   العراق  رابط ,0,0
174,1.30E+18,9/3/2020 22:38,نذر هجرة جديدة للأطباء العراق    رابط ,0,0
175,1.30E+18,9/1/2020 14:17,هجره حديث خرافة تتفق الرواة   عمر _ عناز  مستخدم ,0,0
176,1.30E+18,9/1/2020 6:39,انو دعوات الصباح مستجابة اللهم هجرة,1,0
177,1.30E+18,8/20/2020 12:14,1442 مرت هجرة خير خلق الله محمد صل الله سلم  سنة 1442  الهجرة _ النبوية _ الشريفة,0,0
178,1.30E+18,8/20/2020 8:18, مستخدم  هاي الاسئلة يسألوها فقط جماعة المخابرات او تقديم طلب هجرة   ليش تسألين   تذكرت ويسالونها اهل البنية يتقدم الها   والحمدالله انا كبير بالسن ومتزوج وبنتي مقدم هجرة وان كنت اتمنى ولم اعمل شيء ضد الحكومة ياخذوني للمخابرات فاعذريني اكدر اجاوبك,0,0
179,1.30E+18,8/20/2020 3:47,عاجل عاجل فؤاد معصوم يبارك هجرة الرسول معه يثرب ويشيد بقرار المؤاخاة المهاجرين والانصار ويدعوهم للتكاتف بهذاالظرف العصيب  محرم _ 1442  العراق  بغداد  رابط ,0,0
180,1.30E+18,8/20/2020 2:32,ولنا هجرة عام هجري جديد   اللهم بلغنا عاما جديدا ونحن نشتكي ولاحزنا ولامرضأ  واجعلنا أسعد خلقك واستجب لدعواتنا يارب العالمين  صلوا مر هجرته 1442 عاما ,0,0
181,1.30E+18,8/19/2020 23:18,عام هجري انتم هجرة الى الله   عام هجري انتم خطى الرسول عام هجري امة الاسلام عزة رحمة كرامة الفة بركة رضوان  سا نو تان دووربن  حم خوا نز بن   Happy new Hijri Islamic year 1442 May ALLAH bless U  رابط ,0,0
182,1.30E+18,8/18/2020 22:54, مستخدم  ترى الشعية مقتنعين بتقويم الهجري هجرة النبي مو صحيه عدنا تاريخه شوكت ترى هاي الزينات معترفين بتقويم الهجري لخاطر السنة,0,0
183,1.30E+18,8/18/2020 3:06, جهاد الى جهاد  بدايتها هجره ومقارعة النظام البائد وجهاد الاهوار زمن المقبور هدام واستشهاد المجاهد  جعفر علي مجيد  والان جهاد  العضال  اي بلاء الحمد لله المرحوم  الخال  المجاهد الرائد ابراهيم جعفر علي مجيد الحسن  ابو نشوان  الرحمه والرضوان لروحك  فقدناك 2020  8  6  رابط ,0,0
184,1.29E+18,8/10/2020 2:51, مستخدم  اذا هجرة نصيحة حاول تشتاق,0,0
185,1.29E+18,8/5/2020 14:52, مستخدم  هجره الى اي بلد خالي الحروب,1,0
186,1.29E+18,7/27/2020 17:53, مستخدم   مستخدم  تاريخ هجره الرسول,0,0
187,1.29E+18,7/23/2020 12:48,مدرب حراس المرمى حسين جبار هجرة الكفاءات وغياب دوري الفئات العمرية أسباب تدني حراس المرمى ملعب العراقية قحطان المالكي لمشاهدة الحلقة كاملة اضغط الرابط  رابط   شبكة _ الإعلام _ العراقي  مديرية _ الإعلام _ الالكتروني  رابط ,0,0
188,1.29E+18,7/22/2020 8:15, مستخدم   مستخدم   مستخدم  كلامك يدل معرفتك اشلون مهجرين والتركمان حكمو 500 سنه وقبلها الدول اسسها التركمان وهذا موجود تاريخ رجاء فهمني شلون هاجرو وين اخي التركمان اصلهم يرجع لمئات السنين العراق هجره,0,0
189,1.28E+18,7/8/2020 18:21,مجرد اتهام لفصائل شيعي بقتل  هشام _ الهاشمي ناس صارت تسب  المرجعيه وبيهم شيعه يريد يترك التشيع تترك التشيع وين تريد تروح سني بالعافيه بساعه وحده التكارتة قتلوا 1700 شاب  ابا _ ذر هجره  عثمان _ بن _ عفان بجزيره يصرخ  بولايه _ علي هيج نتشرف بيك نريد  زباله بمذهبنا العزيز,0,0
190,1.28E+18,6/28/2020 4:04, مستخدم  تصيحح ولاؤناللمذهب الخطء وليس للدين كلنا اسلام وكلنا ولائنا للاسلام وبالاسلام يكون ولاؤناللوطن ان حسنا اسلامنا ودليل ذللك هجرة الرسول صل الله وسلم لأجل الإسلام وتركه لوطنه توكل الله وعادة لوطنه الكعبةوهي اشرف بقعة الارض بفضل الله الإسلام,0,0
191,1.28E+18,6/27/2020 15:47, مستخدم  ان طلب هجرة للصومال,0,0
192,1.28E+18,6/27/2020 15:25,2006  ظلم 2007  طائفية 2008  حرب اهلية 2010  ازمه سياسية 2011  مظاهرات 2012  تفجيرات 2013  بطاله 2014  داعش 2015  هجره ونزوح 2016  اغتيالات 2017  فاجعة الكراده 2018  اهدار المال العام 2019  قمع ورصاص 2020  كورونا كد الوجع ندري وين سنينه    حفيد _ الشاكر,0,0
193,1.28E+18,6/24/2020 16:35, مستخدم   مستخدم  ينطون سياحه وحتى هجره واني داحجي عراقيين مقدمين سياحه لهناك واني منهم  يأتي الرفض حال الابلكيشن مالتك ينقصه معلومات مهمه او  مخربط  ,1,0
194,1.27E+18,6/18/2020 3:19, مستخدم  صحيح نشر الدين الخطاب الرسمي الهدف الفعلي توسيع مساحة الأرض ومد نفوذ السلطة السياسية بالقوة  لذلك رافقت حركة الفتوحات هجرة للقبائل والتي ساهمت بتغيير التركيبة الديموغرافية لكثير الأمصار ومارست عملية  إحلال ثقافي  اي استبدال لغة وثقافة المجتمع سكانها الأصليين  ,0,0
195,1.27E+18,6/12/2020 17:14,رجل بطلب تأشيرة هجرة  سأله الموظف  تريد الذهاب  فأجاب الرجل   فعرض الموظف الرجل كرة أرضية وقال  اختر البلد سمحت  نظر الرجل الى الكرة الأرضية ادارها ببطء   قال  لديك كرة اخرى  ميلان كونديرا,0,0
196,1.26E+18,5/22/2020 11:40,المزرعة هذة تقع شرق الهباس 7 كيلوا تقريبا منتصف المسافة هجرة الهباس والشعبة   تبعد شرق البيب 3 كيلومترات  منخفض جوي  كانت أكبر المفاجأة   مررت  وانت جائع وعشان وصار يومين وجباتنا الثلاث التمر فقط   وهاي فاكهة الرقي والبطيخ  _,0,0
197,1.26E+18,5/22/2020 9:47,أيام شهر عام 1996  تهيئنا 5 أشخاص عراقيين انا وابن عمتي امير والدليل الملقب هباد ونعيم راضي ويحي سالم   عبور الحدود السعودية للذهاب هجرة لينة ومنها حايل للعمل مزارع الأحمدية   بحثا الرزق تأخر عبورنا العقم الأول بسب تواجد دورية لسلاح الحدود   تقطع _,0,0
198,1.26E+18,5/20/2020 23:28,أخذنا قسطا الراحة  انشغل السائق بملئ سيارته بالوقود الاحتياطي  استعدادا للانطلاق صوب الحدود العراقية السعودية   وصلنا قبيل الفجر شرق مخفر سلاح حدود الصداوي   كانت وجهتنا هجرة الخشيبي  امضينا نهارا كاملا التلال الجانب العراقي   وقبيل الغروب تقدمنا كيلوات ,0,0
199,1.26E+18,5/18/2020 19:31,يوم الأيام   منتصف التسعينات   الساعة السابعة  عبرت الحدود العراقية   السعودية وحيدا  غرب مخفر انصاب   سيرا الأقدام  كنت أحمل علبة معدنية فشك زيتي   عدد 700 فشكة  الساعة 3 ونصف فجرا وصلت الطريق الدولي يربط روضة الهباس    هجرة الشعبة  شرق ابو صور    رابط ,0,0
200,1.26E+18,5/17/2020 4:11,لاحت فكرة قصة الغراب   فقلنا مارايكم أحدنا يذهب جنب السيارة العاطلة ويعتبرها سيارته الشخصية  ويتظاهر بأنها عاطلة  ويأشر للسيارات المارة عالشارع العام   لنقله هجرة الهباس  لجلب الميكانيكي وإنما لجلب المعزب  نسي وعده معنا وغط نوم عميق  ,0,0
201,1.26E+18,5/17/2020 4:07,وفي اللحظات   جاءت عجلة مدنية صالون نوع كامري بيضاء اللون   تعطلت مقابلنا عالشارع العام  شخص فقط أدري الله رأف لحالنا ولم يشأ يتركنا الجو اللاهب ترجل سائقها واشر السيارات الماره   فوقف واحدا وحمله هجرة الشعبة يجلب الميكانيكي لتصليحها ,0,0
202,1.26E+18,5/17/2020 3:40,وياخذنا فيضة بعيدة وتتم عملية البيع والشراء والعودة اليوم التالي   العراق  عندما وصلنا الشارع العام يربط هجرة الشعبة بروضة الهباس   قرب قرية صور والقصوريات   انتظرنا السائق يأتي لسبب  فأشتد قلقنا   ان الوقت يمضي وملامح خيوط الفجر بانت الأفق ,0,0
203,1.26E+18,5/15/2020 16:23, مستخدم  هاي الي مابتربيه بيت اهله اسويه واذا اسويه هجرة افضل طريقه,0,0
204,1.26E+18,5/15/2020 9:55,الدورية ألقت القبض رفيقنا   اضحيوي عبدالله سعود الشمري   واخذوه مخفورا مركز سلاح حدود انصاب  بقينا انا واحمد الربيعي  فأخذنا طريقنا هجرة الهباس   اتجه الشخص الرابع زعيم اللهيبي باتجاه هجرة الشعبة   نعرف عنه ذالك شيئا  ,0,0
205,1.25E+18,4/20/2020 16:45, مستخدم   مستخدم   مستخدم  اخي العزيز اكرر فكرة ترشبق لان دمج نقل واتصالات وكذالك دمج النفط والكهرباء ترشيق اعادة استحداث وزارة بلديات ترشيق وحتى اعادة وزارة بيئة مهمة جدا والإلغاء وزارة هجرة براي واجب,0,0
206,1.25E+18,4/15/2020 8:07, مستخدم  سألت قلبى الحب قدر ام اختيار فأجابنى قلبى الحب لغز القلوب تحتار الحب لوعه وشوق وحنين وطول انتظار الحب روح تلاقى روح بحكم رب الاقدار اه عذابه وحيرته اه هجره كله مرار الحب همسة حنين تهمس ومالنا اختيار الحب سلطان القلوب وقلوبنا مالها قرار,0,0
207,1.25E+18,4/13/2020 19:39,معذب هجره اشكو قلا روحي هائمة فقدت الاملا حبه قصة غدت لغيري مثلا,0,0
208,1.25E+18,4/12/2020 13:23,عرفتوها هاي الحصلت ملف هجره بروس الزواج وطفرت ام العدس  رابط ,0,0
209,1.24E+18,3/18/2020 16:00, مستخدم   مستخدم  القبائل القحطانيه اليمن معلومه أكيده اما القبائل العدنانيه العراق اصلا وفصلا لان ابونه ابراهيم الخليل السلام عراقي الاصل مدينة أور وكذالك نوح السلام وراجع التاريخ اما القبائل لماذا نشأت ارض الحجاز هجرة ابونا ابراهيم لارض الحجاز,0,0
210,1.24E+18,3/9/2020 9:48, مستخدم   مستخدم   مستخدم  ههاي ضحكتني  العبيد معروفين منو  ولك صارت الطكه والوطن احتاج الزلم البي اشو ماطلع حسك وكمت انت وامثالك ادورون هجره بره العراق,0,0
211,1.24E+18,3/4/2020 18:39,أزدواجية المعايير تجمع الشياطين الثوار مشروع تغييب الدولة العراقية قريب جدا نرى هجرة نوع أخر   القلم للأوراق والساحات للثوار والحرية للاحرار والسيادة للبلاد   يتفق النقيضان راية  المحاصصة  المصلحة الحزبية  الشخصية   بلادي يسجن يعذب المقاوم ليحيى العميل  ,0,0
212,1.23E+18,2/26/2020 18:03,وزير الهجرة مواليد 1942 ملحك هجرة الرسول  العراق _ ينتفض,0,0
213,1.23E+18,2/26/2020 17:55,وزير الهجرة مواليد 1942  ملح اول هجرة بتاريخ الجمهورية  تهجير اليهود  وجان بعز شبابه بذاك الوكت ,0,0
214,1.23E+18,2/25/2020 8:46, مستخدم  هجرة مفكر والله اطفر,1,0
215,1.23E+18,2/19/2020 9:29,لابد للطيور هجرة وتذكر أعشاشها بخير  رابط ,0,0
216,1.23E+18,2/18/2020 3:48, صلى _ _ الله ماهبت الصبا لاح فجر نوره متبلج وفاز بحظ منك أرباب هجرة وأوس ناصروك وخزرج البرعي  رابط ,0,0
217,1.23E+18,2/17/2020 17:23,لغاية سنة 2014 كانت هجرة عقول سنة 2015 بدأت هجرة رؤوس الاموال شكرن بالنون للحكومات,0,0
